Product_Code,WH_Qty,Date,WH
19FEW11542-211279-14,7,18/02/19,WD1
19FEW11542-211282-14,9,18/02/19,WD1
19FEW11542-211531-10,0,18/02/19,WD1
19FEW11640-111055-12,7,18/02/19,WD1
19FEW11651-211384-10,9,18/02/19,WD1
19FEW11657B-210723-6,5,18/02/19,WD1
19FEW11662-110812-12,5,18/02/19,WD1
19FEW11772-110772-14,0,18/02/19,WD1
19FEW11774-110760-12,1,18/02/19,WD1
19FEW11880-111493-18,3,18/02/19,WD1
19FEW11908-111328-16,6,18/02/19,WD1
19FEW11913-111282-6,4,18/02/19,WD1
19FEW11919-111271-12,3,18/02/19,WD1
19FEW11924-111301-8,0,18/02/19,WD1
19FEW11958-111232-12,6,18/02/19,WD1
19FEW11962-111238-6,6,18/02/19,WD1
19FEW11966-211459-12,5,18/02/19,WD1
19FEW12040-P111619-8,1,18/02/19,WD1
19FEW12045-P111617-8,9,18/02/19,WD1
19FEW12049-211436-8,3,18/02/19,WD1
19FEW12111-111576-10,1,18/02/19,WD1
19FEW12161-111607-14,8,18/02/19,WD1
19FEW60151-211282-6,0,18/02/19,WD1
19FEW60151-211562-10,8,18/02/19,WD1
19FEW60234-211257-6,3,18/02/19,WD1
19FEW60234-211277-16,3,18/02/19,WD1
19FEW60234-211277-6,8,18/02/19,WD1
19FEW60234-211279-18,9,18/02/19,WD1
19FEW60234-211282-12,0,18/02/19,WD1
19FEW60234-211562-10,2,18/02/19,WD1
19FEW60275-210715-6,10,18/02/19,WD1
19FEW60275-210715-8,8,18/02/19,WD1
19FEW60418-211121-12,3,18/02/19,WD1
19FEW60439-211508-10,8,18/02/19,WD1
19FEW80230-211613-WFS,9,18/02/19,WD1
19FEW11077-110234-6,10,18/02/19,WD1
19FEW11542-211543-8,7,18/02/19,WD1
19FEW11630-110802-10,5,18/02/19,WD1
19FEW11649-110817-18,1,18/02/19,WD1
19FEW11656-210723-18,0,18/02/19,WD1
19FEW11665-110843-18,3,18/02/19,WD1
19FEW11666-110848-10,4,18/02/19,WD1
19FEW11674-110851-16,2,18/02/19,WD1
19FEW11674-110851-6,8,18/02/19,WD1
19FEW11676-110854-12,3,18/02/19,WD1
19FEW11709-110938-18,9,18/02/19,WD1
19FEW11735-211438-8,8,18/02/19,WD1
19FEW11775-110767-6,9,18/02/19,WD1
19FEW11791-110750-14,9,18/02/19,WD1
19FEW11793-110764-14,4,18/02/19,WD1
19FEW11905-111095-10,2,18/02/19,WD1
19FEW11907-111343-18,6,18/02/19,WD1
19FEW11958-111232-8,4,18/02/19,WD1
19FEW12041-111614-14,2,18/02/19,WD1
19FEW12041-111614-6,2,18/02/19,WD1
19FEW12062-111525-16,7,18/02/19,WD1
19FEW12069-110828-14,4,18/02/19,WD1
19FEW12113-111579-12,6,18/02/19,WD1
19FEW12157-111252-8,5,18/02/19,WD1
19FEW12158-210774-8,6,18/02/19,WD1
19FEW12161-111607-10,10,18/02/19,WD1
19FEW60151-211539-6,7,18/02/19,WD1
19FEW60151-211562-16,9,18/02/19,WD1
19FEW60291-211448-WM,10,18/02/19,WD1
19FEW60302-111157-12,8,18/02/19,WD1
19FEW60316-111421-10,8,18/02/19,WD1
19FEW60373-211197-WS,3,18/02/19,WD1
19FEW60374-211431-12,5,18/02/19,WD1
19FEW11542-211276-6,3,18/02/19,WD1
19FEW11542-211552-12,10,18/02/19,WD1
19FEW11542-211554-12,10,18/02/19,WD1
19FEW11658-310493-6,1,18/02/19,WD1
19FEW11670-110841-10,9,18/02/19,WD1
19FEW11673-110835-8,2,18/02/19,WD1
19FEW11678-110854-16,0,18/02/19,WD1
19FEW11690-110834-18,7,18/02/19,WD1
19FEW11779-111263-16,4,18/02/19,WD1
19FEW11782-110756-10,4,18/02/19,WD1
19FEW11793-110764-8,2,18/02/19,WD1
19FEW11801-310369-16,8,18/02/19,WD1
19FEW11917-111296-18,9,18/02/19,WD1
19FEW11962-111238-8,3,18/02/19,WD1
19FEW11973-111499-18,10,18/02/19,WD1
19FEW12035-P111609-18,6,18/02/19,WD1
19FEW12043-111618-10,7,18/02/19,WD1
19FEW12071-211650-16,5,18/02/19,WD1
19FEW12156-111502-10,6,18/02/19,WD1
19FEW12162-211473-16,0,18/02/19,WD1
19FEW17802-51427-10,4,18/02/19,WD1
19FEW17824-51425-18,10,18/02/19,WD1
19FEW60151-211257-18,8,18/02/19,WD1
19FEW60151-211388-6,5,18/02/19,WD1
19FEW60234-210719-14,4,18/02/19,WD1
19FEW60234-211558-6,0,18/02/19,WD1
19FEW60422-111496-14,6,18/02/19,WD1
19FEW60470-211497-WM,7,18/02/19,WD1
19FEW11070-110237-18,10,18/02/19,WD1
19FEW11542-211282-16,6,18/02/19,WD1
19FEW11542-211538-6,2,18/02/19,WD1
19FEW11542-211539-18,2,18/02/19,WD1
19FEW11632-111450-8,3,18/02/19,WD1
19FEW11640-111055-16,2,18/02/19,WD1
19FEW11660B-310430-6,1,18/02/19,WD1
19FEW11666B-110848-18,5,18/02/19,WD1
19FEW11692-110859-10,3,18/02/19,WD1
19FEW11695-111416-8,6,18/02/19,WD1
19FEW11770-110746-18,3,18/02/19,WD1
19FEW11773-110770-14,3,18/02/19,WD1
19FEW11785-111047-18,3,18/02/19,WD1
19FEW11788-210585-16,9,18/02/19,WD1
19FEW11875-211440-10,3,18/02/19,WD1
19FEW11956-211127-18,8,18/02/19,WD1
19FEW11967-211460-8,0,18/02/19,WD1
19FEW11968-111230-16,1,18/02/19,WD1
19FEW11970-111254-12,3,18/02/19,WD1
19FEW11972-111500-16,0,18/02/19,WD1
19FEW12066-111100-14,2,18/02/19,WD1
19FEW12113-111579-18,10,18/02/19,WD1
19FEW12143-211540-8,4,18/02/19,WD1
19FEW12163-211472-10,3,18/02/19,WD1
19FEW17803-51426-16,1,18/02/19,WD1
19FEW60151-211341-16,8,18/02/19,WD1
19FEW60319-111422-8,2,18/02/19,WD1
19FEW60351-111477-10,7,18/02/19,WD1
19FEW60437-111485-16,6,18/02/19,WD1
19FEW60440-211509-16,9,18/02/19,WD1
19FEW11542-211554-10,9,18/02/19,WD1
19FEW11542-211559-16,6,18/02/19,WD1
19FEW11542-211561-8,8,18/02/19,WD1
19FEW11644-310431-6,9,18/02/19,WD1
19FEW11691-110853-14,1,18/02/19,WD1
19FEW11695-111416-14,2,18/02/19,WD1
19FEW11735-211438-10,3,18/02/19,WD1
19FEW11775-110766-6,6,18/02/19,WD1
19FEW11876-111318-16,4,18/02/19,WD1
19FEW11914-111300-6,6,18/02/19,WD1
19FEW11922-111283-6,3,18/02/19,WD1
19FEW11951-111231-18,5,18/02/19,WD1
19FEW11970-111254-14,9,18/02/19,WD1
19FEW12037-111611-12,10,18/02/19,WD1
19FEW12049-211436-10,2,18/02/19,WD1
19FEW12064-110878-14,2,18/02/19,WD1
19FEW12109-111566-16,5,18/02/19,WD1
19FEW60151-211558-18,3,18/02/19,WD1
19FEW60234-211284-6,3,18/02/19,WD1
19FEW60281-110851-WL,9,18/02/19,WD1
19FEW60314-111420-12,6,18/02/19,WD1
19FEW60373-211197-WG,2,18/02/19,WD1
19FEW80198-111491-WFS,6,18/02/19,WD1
19FEW11542-211275-12,9,18/02/19,WD1
19FEW11542-211275-16,1,18/02/19,WD1
19FEW11542-211282-12,0,18/02/19,WD1
19FEW11542-211283-18,10,18/02/19,WD1
19FEW11542-211525-14,8,18/02/19,WD1
19FEW11542-211531-6,5,18/02/19,WD1
19FEW11641-110814-8,5,18/02/19,WD1
19FEW11673-110835-18,1,18/02/19,WD1
19FEW11696-110869-16,7,18/02/19,WD1
19FEW11704-110961-10,5,18/02/19,WD1
19FEW11772-110772-16,6,18/02/19,WD1
19FEW11895-111772-10,10,18/02/19,WD1
19FEW11925-211146-8,6,18/02/19,WD1
19FEW11949-111228-14,2,18/02/19,WD1
19FEW11950-111234-6,1,18/02/19,WD1
19FEW11956-211127-8,7,18/02/19,WD1
19FEW11965-211121-10,5,18/02/19,WD1
19FEW12034-P111608-12,9,18/02/19,WD1
19FEW12037-111611-18,3,18/02/19,WD1
19FEW60234-211539-12,1,18/02/19,WD1
19FEW60234-211562-18,4,18/02/19,WD1
19FEW60466-211151-16,1,18/02/19,WD1
19FEW80247-211626-WFS,7,18/02/19,WD1
19FEW11542-211521-12,10,18/02/19,WD1
19FEW11542-211536-10,9,18/02/19,WD1
19FEW11542-211539-8,4,18/02/19,WD1
19FEW11542-211556-14,6,18/02/19,WD1
19FEW11657B-210723-18,0,18/02/19,WD1
19FEW11680-111455-16,1,18/02/19,WD1
19FEW11692-110859-8,2,18/02/19,WD1
19FEW11695-111416-10,10,18/02/19,WD1
19FEW11774-110760-10,6,18/02/19,WD1
19FEW11787-110762-8,6,18/02/19,WD1
19FEW11878-111313-16,9,18/02/19,WD1
19FEW11878-111313-18,1,18/02/19,WD1
19FEW11888-111336-18,8,18/02/19,WD1
19FEW11893-111320-10,2,18/02/19,WD1
19FEW11909-111310-8,8,18/02/19,WD1
19FEW11959-111888-18,6,18/02/19,WD1
19FEW11961-111241-12,7,18/02/19,WD1
19FEW12043-111618-12,1,18/02/19,WD1
19FEW12114-111606-8,2,18/02/19,WD1
19FEW12163-211471-10,4,18/02/19,WD1
19FEW60151-211340-16,2,18/02/19,WD1
19FEW60151-211556-14,1,18/02/19,WD1
19FEW60234-211529-14,0,18/02/19,WD1
19FEW60234-211556-12,1,18/02/19,WD1
19FEW60320-211323-16,2,18/02/19,WD1
19FEW60480-211637-12,8,18/02/19,WD1
19FEW11542-211277-14,4,18/02/19,WD1
19FEW11542-211520-14,4,18/02/19,WD1
19FEW11542-211525-12,1,18/02/19,WD1
19FEW11646-110820-18,7,18/02/19,WD1
19FEW11686-110827-12,7,18/02/19,WD1
19FEW11751-210836-10,9,18/02/19,WD1
19FEW11770-110746-10,0,18/02/19,WD1
19FEW11776-110774-10,10,18/02/19,WD1
19FEW11776-110787-14,6,18/02/19,WD1
19FEW11781-110758-16,3,18/02/19,WD1
19FEW11887-111317-6,2,18/02/19,WD1
19FEW11888-111336-16,6,18/02/19,WD1
19FEW11899-111332-14,0,18/02/19,WD1
19FEW11907-111343-10,6,18/02/19,WD1
19FEW11918-111277-8,4,18/02/19,WD1
19FEW11930-211461-14,0,18/02/19,WD1
19FEW11969-111233-16,7,18/02/19,WD1
19FEW11975-211643-8,8,18/02/19,WD1
19FEW12052-111622-12,7,18/02/19,WD1
19FEW12059-210808-14,3,18/02/19,WD1
19FEW17928-310527-8,6,18/02/19,WD1
19FEW60234-110806-10,3,18/02/19,WD1
19FEW60234-211529-10,10,18/02/19,WD1
19FEW60439-211508-12,0,18/02/19,WD1
19FEW60466-211151-6,2,18/02/19,WD1
19FEW80152-211364-WFS,10,18/02/19,WD1
19FEW11066-110212-14,2,18/02/19,WD1
19FEW11077-110234-12,2,18/02/19,WD1
19FEW11078-110201-8,4,18/02/19,WD1
19FEW11542-211543-16,8,18/02/19,WD1
19FEW11542-211556-6,2,18/02/19,WD1
19FEW11645-110807-10,8,18/02/19,WD1
19FEW11656-210723-14,7,18/02/19,WD1
19FEW11704-110961-18,10,18/02/19,WD1
19FEW11704-110961-8,1,18/02/19,WD1
19FEW11775-110766-14,10,18/02/19,WD1
19FEW11777-110773-16,3,18/02/19,WD1
19FEW11883-111315-16,7,18/02/19,WD1
19FEW11908-111328-10,6,18/02/19,WD1
19FEW11966-211459-16,6,18/02/19,WD1
19FEW11976-111246-8,0,18/02/19,WD1
19FEW12036-211417-6,5,18/02/19,WD1
19FEW12047-P111616-18,0,18/02/19,WD1
19FEW12064-110878-6,9,18/02/19,WD1
19FEW12115-111602-16,9,18/02/19,WD1
19FEW12165-111492-16,2,18/02/19,WD1
19FEW60151-211257-16,6,18/02/19,WD1
19FEW60151-211279-12,3,18/02/19,WD1
19FEW60151-211529-10,8,18/02/19,WD1
19FEW60151-211563-8,3,18/02/19,WD1
19FEW60234-211556-6,3,18/02/19,WD1
19FEW60234-211627-16,1,18/02/19,WD1
19FEW60287-210791-WS,0,18/02/19,WD1
19FEW60319-111422-12,6,18/02/19,WD1
19FEW60320-211323-12,3,18/02/19,WD1
19FEW60355-111475-6,4,18/02/19,WD1
19FEW60373-211197-WM,10,18/02/19,WD1
19FEW80137-211344-WFS,3,18/02/19,WD1
19FEW11075-110228-8,10,18/02/19,WD1
19FEW11660-310430-16,8,18/02/19,WD1
19FEW11779-111263-14,3,18/02/19,WD1
19FEW11792-111409-8,5,18/02/19,WD1
19FEW11794-111410-8,6,18/02/19,WD1
19FEW11801-310369-8,4,18/02/19,WD1
19FEW11926-111284-6,1,18/02/19,WD1
19FEW11930-211461-6,6,18/02/19,WD1
19FEW11972-111500-8,7,18/02/19,WD1
19FEW12035-P111609-16,10,18/02/19,WD1
19FEW12039-P111610-18,9,18/02/19,WD1
19FEW12110-111472-6,10,18/02/19,WD1
19FEW12143-211283-8,2,18/02/19,WD1
19FEW60234-111563-16,4,18/02/19,WD1
19FEW60234-211279-16,6,18/02/19,WD1
19FEW60234-211539-16,9,18/02/19,WD1
19FEW60234-211539-18,4,18/02/19,WD1
19FEW60283-211370-WM,4,18/02/19,WD1
19FEW60355-111475-12,7,18/02/19,WD1
19FEW11542-211521-16,7,18/02/19,WD1
19FEW11542-211549-14,5,18/02/19,WD1
19FEW11542-211554-14,0,18/02/19,WD1
19FEW11630-110802-14,7,18/02/19,WD1
19FEW11632-111450-12,5,18/02/19,WD1
19FEW11632-111450-18,10,18/02/19,WD1
19FEW11645-110807-14,6,18/02/19,WD1
19FEW11646-110820-10,7,18/02/19,WD1
19FEW11648-110809-10,4,18/02/19,WD1
19FEW11679-110856-16,8,18/02/19,WD1
19FEW11683-110847-6,5,18/02/19,WD1
19FEW11704-110961-12,6,18/02/19,WD1
19FEW11795-110754-12,4,18/02/19,WD1
19FEW11801-310369-10,8,18/02/19,WD1
19FEW11879-111311-14,5,18/02/19,WD1
19FEW11910-111280-18,2,18/02/19,WD1
19FEW11927-111298-16,9,18/02/19,WD1
19FEW11945-111253-14,5,18/02/19,WD1
19FEW11959-111888-16,2,18/02/19,WD1
19FEW11973-111499-6,6,18/02/19,WD1
19FEW12067-111099-18,0,18/02/19,WD1
19FEW12143-211283-6,0,18/02/19,WD1
19FEW17801-51435-10,9,18/02/19,WD1
19FEW60234-211277-14,3,18/02/19,WD1
19FEW60275-210715-14,9,18/02/19,WD1
19FEW60470-211497-WS,2,18/02/19,WD1
19FEW11542-211235-18,6,18/02/19,WD1
19FEW11542-211278-8,7,18/02/19,WD1
19FEW11542-211554-18,6,18/02/19,WD1
19FEW11633-210716-16,9,18/02/19,WD1
19FEW11662-110812-8,0,18/02/19,WD1
19FEW11670-110841-8,9,18/02/19,WD1
19FEW11689-110870-10,0,18/02/19,WD1
19FEW11785-111047-14,1,18/02/19,WD1
19FEW11883-111315-12,1,18/02/19,WD1
19FEW11895-111337-6,4,18/02/19,WD1
19FEW11919-111272-16,1,18/02/19,WD1
19FEW11927-111298-12,4,18/02/19,WD1
19FEW11965-211121-14,1,18/02/19,WD1
19FEW12037-111573-16,5,18/02/19,WD1
19FEW12050-P111620-14,3,18/02/19,WD1
19FEW12163-211472-12,0,18/02/19,WD1
19FEW17824-51425-8,3,18/02/19,WD1
19FEW60151-211529-12,4,18/02/19,WD1
19FEW60234-211556-14,9,18/02/19,WD1
19FEW60355-111475-14,9,18/02/19,WD1
19FEW11542-211276-8,7,18/02/19,WD1
19FEW11542-211521-10,7,18/02/19,WD1
19FEW11542-211549-16,0,18/02/19,WD1
19FEW11542-211561-14,3,18/02/19,WD1
19FEW11633-210716-8,1,18/02/19,WD1
19FEW11636-110816-12,0,18/02/19,WD1
19FEW11663-310435-12,10,18/02/19,WD1
19FEW11674-110851-10,1,18/02/19,WD1
19FEW11694-110849-8,10,18/02/19,WD1
19FEW11877-111309-8,2,18/02/19,WD1
19FEW11882-111458-6,5,18/02/19,WD1
19FEW11901-111312-14,1,18/02/19,WD1
19FEW11903-111774-18,6,18/02/19,WD1
19FEW11924-111301-16,1,18/02/19,WD1
19FEW11951-111231-6,8,18/02/19,WD1
19FEW11974-111240-14,5,18/02/19,WD1
19FEW12039-P111610-14,7,18/02/19,WD1
19FEW12043-111618-6,2,18/02/19,WD1
19FEW12047-P111616-8,9,18/02/19,WD1
19FEW12052-111622-18,4,18/02/19,WD1
19FEW12070-110848-12,4,18/02/19,WD1
19FEW12117-111603-14,2,18/02/19,WD1
19FEW17803-51426-10,8,18/02/19,WD1
19FEW17807-51458-14,1,18/02/19,WD1
19FEW60151-211341-8,6,18/02/19,WD1
19FEW60151-211539-8,9,18/02/19,WD1
19FEW60151-211554-6,6,18/02/19,WD1
19FEW60437-111485-12,8,18/02/19,WD1
19FEW60437-111485-14,8,18/02/19,WD1
19FEW11542-211552-16,5,18/02/19,WD1
19FEW11542-211564-12,4,18/02/19,WD1
19FEW11631-310421-6,6,18/02/19,WD1
19FEW11655-310492-6,5,18/02/19,WD1
19FEW11663-310435-8,8,18/02/19,WD1
19FEW11690-110832-10,1,18/02/19,WD1
19FEW11692-110859-16,1,18/02/19,WD1
19FEW11705-110953-18,5,18/02/19,WD1
19FEW11770-110748-8,10,18/02/19,WD1
19FEW11779-111263-18,5,18/02/19,WD1
19FEW11785-111047-10,0,18/02/19,WD1
19FEW11785-111047-12,6,18/02/19,WD1
19FEW11795-110754-14,8,18/02/19,WD1
19FEW11888-111336-14,6,18/02/19,WD1
19FEW11890-111322-16,7,18/02/19,WD1
19FEW11900-111319-12,7,18/02/19,WD1
19FEW11918-111277-16,4,18/02/19,WD1
19FEW11963-111227-14,0,18/02/19,WD1
19FEW11976-111246-16,9,18/02/19,WD1
19FEW12042-111621-6,7,18/02/19,WD1
19FEW12054-111624-16,6,18/02/19,WD1
19FEW12062-111525-10,3,18/02/19,WD1
19FEW12065-111263-16,10,18/02/19,WD1
19FEW17821-68928-12,6,18/02/19,WD1
19FEW60151-211257-8,3,18/02/19,WD1
19FEW60151-211277-10,5,18/02/19,WD1
19FEW60151-211277-18,5,18/02/19,WD1
19FEW60151-211340-10,1,18/02/19,WD1
19FEW60320-211323-18,0,18/02/19,WD1
19FEW60423-111223-16,0,18/02/19,WD1
19FEW60432-211146-WL,10,18/02/19,WD1
19FEW11066-110212-8,9,18/02/19,WD1
19FEW11542-211540-12,8,18/02/19,WD1
19FEW11542-211540-6,0,18/02/19,WD1
19FEW11542-211556-16,2,18/02/19,WD1
19FEW11632-111450-16,0,18/02/19,WD1
19FEW11635-110811-14,2,18/02/19,WD1
19FEW11679-110856-18,1,18/02/19,WD1
19FEW11687-111415-16,3,18/02/19,WD1
19FEW11687-111415-8,5,18/02/19,WD1
19FEW11691-110853-18,8,18/02/19,WD1
19FEW11704-110961-6,7,18/02/19,WD1
19FEW11775-110766-10,9,18/02/19,WD1
19FEW11790-110776-16,0,18/02/19,WD1
19FEW11795-110754-10,7,18/02/19,WD1
19FEW11888-111336-12,5,18/02/19,WD1
19FEW11895-111772-12,1,18/02/19,WD1
19FEW11924-111301-14,2,18/02/19,WD1
19FEW11956-211127-14,5,18/02/19,WD1
19FEW11961-111241-6,1,18/02/19,WD1
19FEW11974-111240-18,10,18/02/19,WD1
19FEW12157-111252-6,10,18/02/19,WD1
19FEW12163-211472-18,3,18/02/19,WD1
19FEW17818-51432-12,9,18/02/19,WD1
19FEW17928-310526-10,2,18/02/19,WD1
19FEW17928-310526-12,1,18/02/19,WD1
19FEW60151-211340-14,3,18/02/19,WD1
19FEW60151-211528-10,3,18/02/19,WD1
19FEW60151-211528-6,3,18/02/19,WD1
19FEW60151-211539-12,4,18/02/19,WD1
19FEW60234-211529-8,2,18/02/19,WD1
19FEW60234-211558-16,0,18/02/19,WD1
19FEW60320-211323-10,10,18/02/19,WD1
19FEW60376-211432-12,5,18/02/19,WD1
19FEW80242-111878-WFS,1,18/02/19,WD1
19FEW11542-211276-10,5,18/02/19,WD1
19FEW11542-211521-6,0,18/02/19,WD1
19FEW11542-211538-10,7,18/02/19,WD1
19FEW11542-211540-16,2,18/02/19,WD1
19FEW11645-110807-6,0,18/02/19,WD1
19FEW11656-210723-10,3,18/02/19,WD1
19FEW11690-110832-14,6,18/02/19,WD1
19FEW11751-210836-6,2,18/02/19,WD1
19FEW11778-110744-16,0,18/02/19,WD1
19FEW11794-111410-10,3,18/02/19,WD1
19FEW11878-111313-10,5,18/02/19,WD1
19FEW11879-111311-8,1,18/02/19,WD1
19FEW11890-111322-12,5,18/02/19,WD1
19FEW11912-111473-6,9,18/02/19,WD1
19FEW11963-111227-12,8,18/02/19,WD1
19FEW12062-111525-8,9,18/02/19,WD1
19FEW12067-111099-10,2,18/02/19,WD1
19FEW12114-111606-18,2,18/02/19,WD1
19FEW12163-211472-14,5,18/02/19,WD1
19FEW17803-51426-18,9,18/02/19,WD1
19FEW60234-211283-16,2,18/02/19,WD1
19FEW60396-210845-6,7,18/02/19,WD1
19FEW60418-211121-6,2,18/02/19,WD1
19FEW60439-211508-16,9,18/02/19,WD1
19FEW11070-110237-8,4,18/02/19,WD1
19FEW11087-110221-16,4,18/02/19,WD1
19FEW11634-110810-10,10,18/02/19,WD1
19FEW11645-110807-18,10,18/02/19,WD1
19FEW11658-310493-8,7,18/02/19,WD1
19FEW11672-111414-12,2,18/02/19,WD1
19FEW11773-110770-12,9,18/02/19,WD1
19FEW11779-111263-10,3,18/02/19,WD1
19FEW11878-111313-6,10,18/02/19,WD1
19FEW11895-111337-16,10,18/02/19,WD1
19FEW11914-111300-12,5,18/02/19,WD1
19FEW11964-111235-18,4,18/02/19,WD1
19FEW12161-111607-12,1,18/02/19,WD1
19FEW12165-111492-18,4,18/02/19,WD1
19FEW60234-110806-6,3,18/02/19,WD1
19FEW60234-110806-8,9,18/02/19,WD1
19FEW60234-211540-8,10,18/02/19,WD1
19FEW60234-211554-16,4,18/02/19,WD1
19FEW60275-210715-18,8,18/02/19,WD1
19FEW60351-111477-8,3,18/02/19,WD1
19FEW60396-210845-10,10,18/02/19,WD1
19FEW60466-211151-14,5,18/02/19,WD1
19FEW11078-110201-6,3,18/02/19,WD1
19FEW11542-211543-12,6,18/02/19,WD1
19FEW11542-211552-8,7,18/02/19,WD1
19FEW11634-110810-8,4,18/02/19,WD1
19FEW11638-110805-6,4,18/02/19,WD1
19FEW11651-211384-8,0,18/02/19,WD1
19FEW11660B-310430-18,3,18/02/19,WD1
19FEW11662-110812-6,9,18/02/19,WD1
19FEW11677-110881-8,5,18/02/19,WD1
19FEW11680-111455-18,4,18/02/19,WD1
19FEW11691-110853-10,2,18/02/19,WD1
19FEW11895-111772-16,10,18/02/19,WD1
19FEW11903-111334-12,3,18/02/19,WD1
19FEW11945-111253-16,4,18/02/19,WD1
19FEW12035-P111609-10,6,18/02/19,WD1
19FEW12156-111502-18,8,18/02/19,WD1
19FEW60151-211388-14,5,18/02/19,WD1
19FEW60151-211528-16,2,18/02/19,WD1
19FEW60151-211563-12,7,18/02/19,WD1
19FEW60234-211284-18,7,18/02/19,WD1
19FEW60234-211563-14,10,18/02/19,WD1
19FEW60319-111422-14,2,18/02/19,WD1
19FEW11066-110212-12,4,18/02/19,WD1
19FEW11644-310431-14,1,18/02/19,WD1
19FEW11674-110851-14,9,18/02/19,WD1
19FEW11679-110856-14,10,18/02/19,WD1
19FEW11690-110832-6,9,18/02/19,WD1
19FEW11784-211323-10,9,18/02/19,WD1
19FEW11890-111322-10,3,18/02/19,WD1
19FEW11966-211459-18,9,18/02/19,WD1
19FEW12040-P111619-18,10,18/02/19,WD1
19FEW12062-111525-18,9,18/02/19,WD1
19FEW12163-211471-8,4,18/02/19,WD1
19FEW17822-12174-8,2,18/02/19,WD1
19FEW60283-211370-WG,9,18/02/19,WD1
19FEW11499-110200-16,0,18/02/19,WD1
19FEW11542-211525-18,5,18/02/19,WD1
19FEW11542-211540-18,6,18/02/19,WD1
19FEW11542-211543-14,0,18/02/19,WD1
19FEW11542-211555-6,8,18/02/19,WD1
19FEW11542-211560-10,0,18/02/19,WD1
19FEW11542-211564-8,10,18/02/19,WD1
19FEW11641-110814-16,7,18/02/19,WD1
19FEW11682-110865-10,9,18/02/19,WD1
19FEW11779-111265-18,7,18/02/19,WD1
19FEW11782-110756-16,1,18/02/19,WD1
19FEW11796-210595-16,6,18/02/19,WD1
19FEW11900-111319-10,9,18/02/19,WD1
19FEW11922-111283-18,4,18/02/19,WD1
19FEW11946-111225-8,4,18/02/19,WD1
19FEW11954-111223-8,8,18/02/19,WD1
19FEW11961-111241-8,7,18/02/19,WD1
19FEW11965-211121-18,4,18/02/19,WD1
19FEW12054-111624-18,7,18/02/19,WD1
19FEW12070-110848-10,9,18/02/19,WD1
19FEW12143-211282-8,7,18/02/19,WD1
19FEW12162-211473-8,7,18/02/19,WD1
19FEW60234-211539-6,8,18/02/19,WD1
19FEW60234-211554-12,3,18/02/19,WD1
19FEW11087-110221-18,2,18/02/19,WD1
19FEW11680-111455-10,0,18/02/19,WD1
19FEW11693-110864-14,5,18/02/19,WD1
19FEW11775-110767-16,8,18/02/19,WD1
19FEW11777-110773-14,3,18/02/19,WD1
19FEW11781-110758-10,1,18/02/19,WD1
19FEW11905-111095-16,5,18/02/19,WD1
19FEW11908-111328-18,2,18/02/19,WD1
19FEW11919-111272-10,4,18/02/19,WD1
19FEW11919-111272-8,8,18/02/19,WD1
19FEW11927-111298-6,0,18/02/19,WD1
19FEW11953-211452-10,6,18/02/19,WD1
19FEW11955-111250-18,7,18/02/19,WD1
19FEW11958-111232-14,2,18/02/19,WD1
19FEW11964-111235-6,3,18/02/19,WD1
19FEW11975-211643-14,5,18/02/19,WD1
19FEW12061-110882-10,3,18/02/19,WD1
19FEW12069-110828-12,2,18/02/19,WD1
19FEW12108-111577-12,0,18/02/19,WD1
19FEW12143-211283-18,8,18/02/19,WD1
19FEW17821-68928-10,7,18/02/19,WD1
19FEW17824-51425-14,4,18/02/19,WD1
19FEW60151-211528-12,7,18/02/19,WD1
19FEW60234-111563-10,1,18/02/19,WD1
19FEW60351-111477-12,10,18/02/19,WD1
19FEW60376-211432-8,7,18/02/19,WD1
19FEW60422-111496-16,0,18/02/19,WD1
19FEW11542-211279-8,6,18/02/19,WD1
19FEW11542-211536-12,4,18/02/19,WD1
19FEW11542-211539-12,6,18/02/19,WD1
19FEW11542-211555-16,6,18/02/19,WD1
19FEW11638-110805-12,0,18/02/19,WD1
19FEW11665-110843-12,5,18/02/19,WD1
19FEW11694-110849-12,9,18/02/19,WD1
19FEW11793-110764-10,9,18/02/19,WD1
19FEW11875-211440-14,2,18/02/19,WD1
19FEW11901-111312-12,6,18/02/19,WD1
19FEW11903-111774-8,8,18/02/19,WD1
19FEW11904-211450-12,8,18/02/19,WD1
19FEW11907-111343-6,8,18/02/19,WD1
19FEW11909-111310-6,7,18/02/19,WD1
19FEW11922-111283-8,2,18/02/19,WD1
19FEW11963-111227-8,2,18/02/19,WD1
19FEW11973-111499-8,2,18/02/19,WD1
19FEW12111-111576-16,8,18/02/19,WD1
19FEW17928-310528-8,1,18/02/19,WD1
19FEW60374-211431-14,1,18/02/19,WD1
19FEW60469-211491-12,0,18/02/19,WD1
19FEW11075-110228-12,7,18/02/19,WD1
19FEW11083-110187-18,3,18/02/19,WD1
19FEW11542-211282-10,5,18/02/19,WD1
19FEW11542-211531-16,10,18/02/19,WD1
19FEW11631-310421-10,3,18/02/19,WD1
19FEW11634-110810-16,0,18/02/19,WD1
19FEW11662-110812-18,5,18/02/19,WD1
19FEW11666-110848-8,0,18/02/19,WD1
19FEW11675-110868-10,1,18/02/19,WD1
19FEW11693-110864-18,1,18/02/19,WD1
19FEW11771-110752-18,0,18/02/19,WD1
19FEW11880-111493-10,6,18/02/19,WD1
