Product_Code,Store_Code,Closing Inventory,Date
19FEW11674-111530-18,W460,2,17/02/19
19FEW11674-111530-6,W358,1,17/02/19
19FEW11674-111530-6,W395,1,17/02/19
19FEW11674-111530-6,W421,1,17/02/19
19FEW11674-111530-6,W431,1,17/02/19
19FEW11674-111530-6,W445,1,17/02/19
19FEW11674-111530-6,W454,1,17/02/19
19FEW11674-111530-6,W460,2,17/02/19
19FEW11674-111530-8,W178,2,17/02/19
19FEW11674-111530-8,W243,2,17/02/19
19FEW11674-111530-8,W358,1,17/02/19
19FEW11674-111530-8,W395,1,17/02/19
19FEW11674-111530-8,W421,2,17/02/19
19FEW11674-111530-8,W425,1,17/02/19
19FEW11674-111530-8,W431,1,17/02/19
19FEW11674-111530-8,W454,2,17/02/19
19FEW11674-111530-8,W460,4,17/02/19
19FEW11675-110868-10,W178,3,17/02/19
19FEW11675-110868-10,W243,2,17/02/19
19FEW11675-110868-10,W334,2,17/02/19
19FEW11675-110868-10,W358,3,17/02/19
19FEW11675-110868-10,W395,3,17/02/19
19FEW11675-110868-10,W421,1,17/02/19
19FEW11675-110868-10,W425,3,17/02/19
19FEW11675-110868-10,W431,2,17/02/19
19FEW11675-110868-10,W445,1,17/02/19
19FEW11675-110868-10,W454,2,17/02/19
19FEW11675-110868-10,W460,6,17/02/19
19FEW11675-110868-10,W473,1,17/02/19
19FEW11675-110868-12,W178,1,17/02/19
19FEW11675-110868-12,W243,3,17/02/19
19FEW11675-110868-12,W358,2,17/02/19
19FEW11675-110868-12,W395,2,17/02/19
19FEW11675-110868-12,W421,3,17/02/19
19FEW11675-110868-12,W425,2,17/02/19
19FEW11675-110868-12,W431,3,17/02/19
19FEW11675-110868-12,W445,3,17/02/19
19FEW11675-110868-12,W454,2,17/02/19
19FEW11675-110868-12,W460,3,17/02/19
19FEW11675-110868-12,W473,2,17/02/19
19FEW11675-110868-14,W178,2,17/02/19
19FEW11675-110868-14,W243,2,17/02/19
19FEW11675-110868-14,W334,1,17/02/19
19FEW11675-110868-14,W358,1,17/02/19
19FEW11675-110868-14,W425,2,17/02/19
19FEW11675-110868-14,W431,1,17/02/19
19FEW11675-110868-14,W445,2,17/02/19
19FEW11675-110868-14,W454,2,17/02/19
19FEW11675-110868-14,W460,4,17/02/19
19FEW11675-110868-16,W243,3,17/02/19
19FEW11675-110868-16,W358,2,17/02/19
19FEW11675-110868-16,W395,1,17/02/19
19FEW11675-110868-16,W425,1,17/02/19
19FEW11675-110868-16,W431,2,17/02/19
19FEW11675-110868-16,W460,4,17/02/19
19FEW11675-110868-18,W358,1,17/02/19
19FEW11675-110868-18,W421,1,17/02/19
19FEW11675-110868-18,W425,2,17/02/19
19FEW11675-110868-18,W431,1,17/02/19
19FEW11675-110868-18,W454,1,17/02/19
19FEW11675-110868-18,W460,2,17/02/19
19FEW11675-110868-18,W471,1,17/02/19
19FEW11675-110868-6,W243,1,17/02/19
19FEW11675-110868-6,W334,1,17/02/19
19FEW11675-110868-6,W358,1,17/02/19
19FEW11675-110868-6,W425,1,17/02/19
19FEW11675-110868-6,W454,1,17/02/19
19FEW11675-110868-6,W460,2,17/02/19
19FEW11675-110868-6,W473,1,17/02/19
19FEW11675-110868-8,W178,3,17/02/19
19FEW11675-110868-8,W243,2,17/02/19
19FEW11675-110868-8,W334,2,17/02/19
19FEW11675-110868-8,W358,2,17/02/19
19FEW11675-110868-8,W395,3,17/02/19
19FEW11675-110868-8,W421,2,17/02/19
19FEW11675-110868-8,W425,2,17/02/19
19FEW11675-110868-8,W431,2,17/02/19
19FEW11675-110868-8,W445,1,17/02/19
19FEW11675-110868-8,W454,4,17/02/19
19FEW11675-110868-8,W460,6,17/02/19
19FEW11675-110868-8,W471,2,17/02/19
19FEW11675-110868-8,W473,2,17/02/19
19FEW11676-110854-10,W178,7,17/02/19
19FEW11676-110854-10,W243,3,17/02/19
19FEW11676-110854-10,W334,2,17/02/19
19FEW11676-110854-10,W358,3,17/02/19
19FEW11676-110854-10,W395,3,17/02/19
19FEW11676-110854-10,W421,3,17/02/19
19FEW11676-110854-10,W425,3,17/02/19
19FEW11676-110854-10,W431,3,17/02/19
19FEW11676-110854-10,W445,3,17/02/19
19FEW11676-110854-10,W454,3,17/02/19
19FEW11676-110854-10,W460,7,17/02/19
19FEW11676-110854-10,W471,2,17/02/19
19FEW11676-110854-10,W473,2,17/02/19
19FEW11676-110854-12,W178,11,17/02/19
19FEW11676-110854-12,W243,2,17/02/19
19FEW11676-110854-12,W334,2,17/02/19
19FEW11676-110854-12,W358,1,17/02/19
19FEW11676-110854-12,W395,3,17/02/19
19FEW11676-110854-12,W421,3,17/02/19
19FEW11676-110854-12,W425,2,17/02/19
19FEW11676-110854-12,W431,3,17/02/19
19FEW11676-110854-12,W445,3,17/02/19
19FEW11676-110854-12,W454,2,17/02/19
19FEW11676-110854-12,W460,4,17/02/19
19FEW11676-110854-12,W471,1,17/02/19
19FEW11676-110854-12,W473,2,17/02/19
19FEW11676-110854-14,W178,6,17/02/19
19FEW11676-110854-14,W243,3,17/02/19
19FEW11676-110854-14,W334,2,17/02/19
19FEW11676-110854-14,W358,2,17/02/19
19FEW11676-110854-14,W395,3,17/02/19
19FEW11676-110854-14,W421,3,17/02/19
19FEW11676-110854-14,W425,1,17/02/19
19FEW11676-110854-14,W431,1,17/02/19
19FEW11676-110854-14,W445,2,17/02/19
19FEW11676-110854-14,W454,2,17/02/19
19FEW11676-110854-14,W460,4,17/02/19
19FEW11676-110854-14,W471,1,17/02/19
19FEW11676-110854-14,W473,2,17/02/19
19FEW11676-110854-16,W178,5,17/02/19
19FEW11676-110854-16,W243,3,17/02/19
19FEW11676-110854-16,W334,1,17/02/19
19FEW11676-110854-16,W358,1,17/02/19
19FEW11676-110854-16,W395,2,17/02/19
19FEW11676-110854-16,W421,2,17/02/19
19FEW11676-110854-16,W425,1,17/02/19
19FEW11676-110854-16,W431,2,17/02/19
19FEW11676-110854-16,W445,1,17/02/19
19FEW11676-110854-16,W454,1,17/02/19
19FEW11676-110854-16,W460,1,17/02/19
19FEW11676-110854-16,W471,1,17/02/19
19FEW11676-110854-16,W473,2,17/02/19
19FEW11676-110854-18,W178,4,17/02/19
19FEW11676-110854-18,W243,1,17/02/19
19FEW11676-110854-18,W334,1,17/02/19
19FEW11676-110854-18,W358,1,17/02/19
19FEW11676-110854-18,W395,2,17/02/19
19FEW11676-110854-18,W421,2,17/02/19
19FEW11676-110854-18,W425,2,17/02/19
19FEW11676-110854-18,W445,1,17/02/19
19FEW11676-110854-18,W454,1,17/02/19
19FEW11676-110854-18,W471,1,17/02/19
19FEW11676-110854-18,W473,1,17/02/19
19FEW11676-110854-6,W178,4,17/02/19
19FEW11676-110854-6,W243,1,17/02/19
19FEW11676-110854-6,W334,1,17/02/19
19FEW11676-110854-6,W358,1,17/02/19
19FEW11676-110854-6,W395,1,17/02/19
19FEW11676-110854-6,W421,1,17/02/19
19FEW11676-110854-6,W425,1,17/02/19
19FEW11676-110854-6,W431,1,17/02/19
19FEW11676-110854-6,W445,1,17/02/19
19FEW11676-110854-6,W454,1,17/02/19
19FEW11676-110854-6,W460,1,17/02/19
19FEW11676-110854-6,W471,1,17/02/19
19FEW11676-110854-6,W473,1,17/02/19
19FEW11676-110854-8,W178,11,17/02/19
19FEW11676-110854-8,W243,2,17/02/19
19FEW11676-110854-8,W334,2,17/02/19
19FEW11676-110854-8,W358,3,17/02/19
19FEW11676-110854-8,W395,3,17/02/19
19FEW11676-110854-8,W421,4,17/02/19
19FEW11676-110854-8,W425,2,17/02/19
19FEW11676-110854-8,W431,2,17/02/19
19FEW11676-110854-8,W454,2,17/02/19
19FEW11676-110854-8,W460,4,17/02/19
19FEW11676-110854-8,W471,2,17/02/19
19FEW11676-110854-8,W473,2,17/02/19
19FEW11677-110881-10,W178,10,17/02/19
19FEW11677-110881-10,W243,3,17/02/19
19FEW11677-110881-10,W334,3,17/02/19
19FEW11677-110881-10,W358,3,17/02/19
19FEW11677-110881-10,W395,4,17/02/19
19FEW11677-110881-10,W421,3,17/02/19
19FEW11677-110881-10,W425,3,17/02/19
19FEW11677-110881-10,W431,4,17/02/19
19FEW11677-110881-10,W445,3,17/02/19
19FEW11677-110881-10,W454,2,17/02/19
19FEW11677-110881-10,W460,1,17/02/19
19FEW11677-110881-10,W471,2,17/02/19
19FEW11677-110881-10,W473,2,17/02/19
19FEW11677-110881-12,W178,7,17/02/19
19FEW11677-110881-12,W243,1,17/02/19
19FEW11677-110881-12,W334,2,17/02/19
19FEW11677-110881-12,W358,1,17/02/19
19FEW11677-110881-12,W395,3,17/02/19
19FEW11677-110881-12,W421,5,17/02/19
19FEW11677-110881-12,W425,2,17/02/19
19FEW11677-110881-12,W431,2,17/02/19
19FEW11677-110881-12,W445,3,17/02/19
19FEW11677-110881-12,W454,2,17/02/19
19FEW11677-110881-12,W460,5,17/02/19
19FEW11677-110881-12,W471,2,17/02/19
19FEW11677-110881-12,W473,2,17/02/19
19FEW11677-110881-14,W178,4,17/02/19
19FEW11677-110881-14,W243,3,17/02/19
19FEW11677-110881-14,W334,1,17/02/19
19FEW11677-110881-14,W358,2,17/02/19
19FEW11677-110881-14,W395,2,17/02/19
19FEW11677-110881-14,W421,3,17/02/19
19FEW11677-110881-14,W425,2,17/02/19
19FEW11677-110881-14,W431,1,17/02/19
19FEW11677-110881-14,W445,1,17/02/19
19FEW11677-110881-14,W460,4,17/02/19
19FEW11677-110881-14,W471,1,17/02/19
19FEW11677-110881-14,W473,1,17/02/19
19FEW11677-110881-16,W178,2,17/02/19
19FEW11677-110881-16,W243,3,17/02/19
19FEW11677-110881-16,W334,2,17/02/19
19FEW11677-110881-16,W358,2,17/02/19
19FEW11677-110881-16,W395,2,17/02/19
19FEW11677-110881-16,W421,2,17/02/19
19FEW11677-110881-16,W425,2,17/02/19
19FEW11677-110881-16,W445,2,17/02/19
19FEW11677-110881-16,W460,3,17/02/19
19FEW11677-110881-16,W471,1,17/02/19
19FEW11677-110881-16,W473,1,17/02/19
19FEW11677-110881-18,W178,2,17/02/19
19FEW11677-110881-18,W243,1,17/02/19
19FEW11677-110881-18,W334,1,17/02/19
19FEW11677-110881-18,W358,1,17/02/19
19FEW11677-110881-18,W421,2,17/02/19
19FEW11677-110881-18,W425,2,17/02/19
19FEW11677-110881-18,W460,1,17/02/19
19FEW11677-110881-18,W473,1,17/02/19
19FEW11677-110881-6,W178,4,17/02/19
19FEW11677-110881-6,W243,1,17/02/19
19FEW11677-110881-6,W334,1,17/02/19
19FEW11677-110881-6,W358,1,17/02/19
19FEW11677-110881-6,W395,1,17/02/19
19FEW11677-110881-6,W421,2,17/02/19
19FEW11677-110881-6,W425,1,17/02/19
19FEW11677-110881-6,W445,1,17/02/19
19FEW11677-110881-6,W454,1,17/02/19
19FEW11677-110881-6,W460,1,17/02/19
19FEW11677-110881-6,W471,1,17/02/19
19FEW11677-110881-6,W473,1,17/02/19
19FEW11677-110881-8,W178,10,17/02/19
19FEW11677-110881-8,W243,1,17/02/19
19FEW11677-110881-8,W334,2,17/02/19
19FEW11677-110881-8,W358,3,17/02/19
19FEW11677-110881-8,W395,3,17/02/19
19FEW11677-110881-8,W421,4,17/02/19
19FEW11677-110881-8,W425,2,17/02/19
19FEW11677-110881-8,W431,1,17/02/19
19FEW11677-110881-8,W445,2,17/02/19
19FEW11677-110881-8,W454,2,17/02/19
19FEW11677-110881-8,W460,4,17/02/19
19FEW11677-110881-8,W471,2,17/02/19
19FEW11677-110881-8,W473,2,17/02/19
19FEW11679-110856-10,W178,8,17/02/19
19FEW11679-110856-10,W243,3,17/02/19
19FEW11679-110856-10,W334,3,17/02/19
19FEW11679-110856-10,W358,4,17/02/19
19FEW11679-110856-10,W395,4,17/02/19
19FEW11679-110856-10,W421,5,17/02/19
19FEW11679-110856-10,W425,2,17/02/19
19FEW11679-110856-10,W431,3,17/02/19
19FEW11679-110856-10,W445,2,17/02/19
19FEW11679-110856-10,W454,3,17/02/19
19FEW11679-110856-10,W460,4,17/02/19
19FEW11679-110856-10,W471,2,17/02/19
19FEW11679-110856-10,W473,2,17/02/19
19FEW11679-110856-12,W178,6,17/02/19
19FEW11679-110856-12,W243,3,17/02/19
19FEW11679-110856-12,W334,4,17/02/19
19FEW11679-110856-12,W358,1,17/02/19
19FEW11679-110856-12,W395,3,17/02/19
19FEW11679-110856-12,W421,5,17/02/19
19FEW11679-110856-12,W425,3,17/02/19
19FEW11679-110856-12,W431,3,17/02/19
19FEW11679-110856-12,W445,3,17/02/19
19FEW11679-110856-12,W454,3,17/02/19
19FEW11679-110856-12,W460,3,17/02/19
19FEW11679-110856-12,W471,3,17/02/19
19FEW11679-110856-12,W473,2,17/02/19
19FEW11679-110856-14,W178,3,17/02/19
19FEW11679-110856-14,W243,3,17/02/19
19FEW11679-110856-14,W334,3,17/02/19
19FEW11679-110856-14,W358,2,17/02/19
19FEW11679-110856-14,W395,3,17/02/19
19FEW11679-110856-14,W421,2,17/02/19
19FEW11679-110856-14,W425,1,17/02/19
19FEW11679-110856-14,W431,2,17/02/19
19FEW11679-110856-14,W445,2,17/02/19
19FEW11679-110856-14,W454,2,17/02/19
19FEW11679-110856-14,W460,4,17/02/19
19FEW11679-110856-14,W471,2,17/02/19
19FEW11679-110856-14,W473,2,17/02/19
19FEW11679-110856-16,W178,4,17/02/19
19FEW11679-110856-16,W243,3,17/02/19
19FEW11679-110856-16,W334,2,17/02/19
19FEW11679-110856-16,W358,1,17/02/19
19FEW11679-110856-16,W395,2,17/02/19
19FEW11679-110856-16,W421,2,17/02/19
19FEW11679-110856-16,W425,2,17/02/19
19FEW11679-110856-16,W431,2,17/02/19
19FEW11679-110856-16,W445,2,17/02/19
19FEW11679-110856-16,W454,1,17/02/19
19FEW11679-110856-16,W460,4,17/02/19
19FEW11679-110856-16,W473,1,17/02/19
19FEW11679-110856-18,W178,3,17/02/19
19FEW11679-110856-18,W243,1,17/02/19
19FEW11679-110856-18,W334,2,17/02/19
19FEW11679-110856-18,W358,1,17/02/19
19FEW11679-110856-18,W395,2,17/02/19
19FEW11679-110856-18,W421,2,17/02/19
19FEW11679-110856-18,W425,2,17/02/19
19FEW11679-110856-18,W431,1,17/02/19
19FEW11679-110856-18,W445,1,17/02/19
19FEW11679-110856-18,W460,2,17/02/19
19FEW11679-110856-18,W471,1,17/02/19
19FEW11679-110856-18,W473,1,17/02/19
19FEW11679-110856-6,W178,3,17/02/19
19FEW11679-110856-6,W243,1,17/02/19
19FEW11679-110856-6,W334,2,17/02/19
19FEW11679-110856-6,W358,1,17/02/19
19FEW11679-110856-6,W395,1,17/02/19
19FEW11679-110856-6,W421,1,17/02/19
19FEW11679-110856-6,W425,1,17/02/19
19FEW11679-110856-6,W431,1,17/02/19
19FEW11679-110856-6,W445,2,17/02/19
19FEW11679-110856-6,W454,1,17/02/19
19FEW11679-110856-6,W460,2,17/02/19
19FEW11679-110856-6,W471,1,17/02/19
19FEW11679-110856-6,W473,1,17/02/19
19FEW11679-110856-8,W178,9,17/02/19
19FEW11679-110856-8,W243,2,17/02/19
19FEW11679-110856-8,W334,4,17/02/19
19FEW11679-110856-8,W358,3,17/02/19
19FEW11679-110856-8,W395,3,17/02/19
19FEW11679-110856-8,W421,6,17/02/19
19FEW11679-110856-8,W425,2,17/02/19
19FEW11679-110856-8,W431,2,17/02/19
19FEW11679-110856-8,W445,2,17/02/19
19FEW11679-110856-8,W454,3,17/02/19
19FEW11679-110856-8,W460,4,17/02/19
19FEW11679-110856-8,W471,2,17/02/19
19FEW11679-110856-8,W473,2,17/02/19
19FEW11680-111455-10,W178,2,17/02/19
19FEW11680-111455-10,W243,1,17/02/19
19FEW11680-111455-10,W358,1,17/02/19
19FEW11680-111455-10,W395,2,17/02/19
19FEW11680-111455-10,W421,1,17/02/19
19FEW11680-111455-10,W425,2,17/02/19
19FEW11680-111455-10,W454,1,17/02/19
19FEW11680-111455-10,W460,4,17/02/19
19FEW11680-111455-12,W178,1,17/02/19
19FEW11680-111455-12,W243,2,17/02/19
19FEW11680-111455-12,W358,1,17/02/19
19FEW11680-111455-12,W395,1,17/02/19
19FEW11680-111455-12,W421,2,17/02/19
19FEW11680-111455-12,W425,1,17/02/19
19FEW11680-111455-12,W431,2,17/02/19
19FEW11680-111455-12,W454,1,17/02/19
19FEW11680-111455-12,W460,3,17/02/19
19FEW11680-111455-14,W178,1,17/02/19
19FEW11680-111455-14,W243,1,17/02/19
19FEW11680-111455-14,W395,1,17/02/19
19FEW11680-111455-14,W425,1,17/02/19
19FEW11680-111455-14,W431,1,17/02/19
19FEW11680-111455-14,W460,2,17/02/19
19FEW11680-111455-16,W243,2,17/02/19
19FEW11680-111455-16,W395,1,17/02/19
19FEW11680-111455-16,W421,1,17/02/19
19FEW11680-111455-16,W431,1,17/02/19
19FEW11680-111455-16,W460,2,17/02/19
19FEW11680-111455-18,W178,1,17/02/19
19FEW11680-111455-18,W243,1,17/02/19
19FEW11680-111455-18,W358,1,17/02/19
19FEW11680-111455-18,W395,1,17/02/19
19FEW11680-111455-18,W421,1,17/02/19
19FEW11680-111455-18,W425,1,17/02/19
19FEW11680-111455-6,W178,1,17/02/19
19FEW11680-111455-6,W243,1,17/02/19
19FEW11680-111455-6,W395,1,17/02/19
19FEW11680-111455-6,W421,1,17/02/19
19FEW11680-111455-6,W425,1,17/02/19
19FEW11680-111455-6,W431,1,17/02/19
19FEW11680-111455-6,W454,1,17/02/19
19FEW11680-111455-6,W460,1,17/02/19
19FEW11680-111455-8,W178,3,17/02/19
19FEW11680-111455-8,W243,1,17/02/19
19FEW11680-111455-8,W358,1,17/02/19
19FEW11680-111455-8,W395,2,17/02/19
19FEW11680-111455-8,W421,2,17/02/19
19FEW11680-111455-8,W425,1,17/02/19
19FEW11680-111455-8,W431,1,17/02/19
19FEW11680-111455-8,W454,2,17/02/19
19FEW11685-110836-10,W243,1,17/02/19
19FEW11685-110836-10,W395,2,17/02/19
19FEW11685-110836-10,W425,2,17/02/19
19FEW11685-110836-10,W454,2,17/02/19
19FEW11685-110836-10,W460,4,17/02/19
19FEW11685-110836-12,W243,2,17/02/19
19FEW11685-110836-12,W395,2,17/02/19
19FEW11685-110836-12,W425,1,17/02/19
19FEW11685-110836-12,W454,1,17/02/19
19FEW11685-110836-12,W460,3,17/02/19
19FEW11685-110836-14,W243,1,17/02/19
19FEW11685-110836-14,W395,2,17/02/19
19FEW11685-110836-14,W425,1,17/02/19
19FEW11685-110836-14,W454,1,17/02/19
19FEW11685-110836-14,W460,1,17/02/19
19FEW11685-110836-16,W395,1,17/02/19
19FEW11685-110836-16,W454,1,17/02/19
19FEW11685-110836-18,W243,1,17/02/19
19FEW11685-110836-18,W395,1,17/02/19
19FEW11685-110836-18,W425,1,17/02/19
19FEW11685-110836-18,W454,1,17/02/19
19FEW11685-110836-18,W460,1,17/02/19
19FEW11685-110836-6,W243,1,17/02/19
19FEW11685-110836-6,W395,1,17/02/19
19FEW11685-110836-6,W425,1,17/02/19
19FEW11685-110836-6,W454,1,17/02/19
19FEW11685-110836-6,W460,1,17/02/19
19FEW11685-110836-8,W243,1,17/02/19
19FEW11685-110836-8,W395,2,17/02/19
19FEW11685-110836-8,W425,1,17/02/19
19FEW11685-110836-8,W460,3,17/02/19
19FEW11686-110827-10,W178,1,17/02/19
19FEW11686-110827-10,W243,3,17/02/19
19FEW11686-110827-10,W395,2,17/02/19
19FEW11686-110827-10,W421,1,17/02/19
19FEW11686-110827-10,W425,1,17/02/19
19FEW11686-110827-10,W431,2,17/02/19
19FEW11686-110827-10,W454,2,17/02/19
19FEW11686-110827-10,W460,3,17/02/19
19FEW11686-110827-12,W178,1,17/02/19
19FEW11686-110827-12,W243,2,17/02/19
19FEW11686-110827-12,W395,2,17/02/19
19FEW11686-110827-12,W421,1,17/02/19
19FEW11686-110827-12,W425,1,17/02/19
19FEW11686-110827-12,W431,2,17/02/19
19FEW11686-110827-12,W454,2,17/02/19
19FEW11686-110827-12,W460,3,17/02/19
19FEW11686-110827-14,W178,1,17/02/19
19FEW11686-110827-14,W243,2,17/02/19
19FEW11686-110827-14,W395,1,17/02/19
19FEW11686-110827-14,W425,1,17/02/19
19FEW11686-110827-14,W431,1,17/02/19
19FEW11686-110827-14,W454,1,17/02/19
19FEW11686-110827-14,W460,1,17/02/19
19FEW11686-110827-16,W243,1,17/02/19
19FEW11686-110827-16,W421,1,17/02/19
19FEW11686-110827-16,W425,1,17/02/19
19FEW11686-110827-16,W431,1,17/02/19
19FEW11686-110827-16,W460,2,17/02/19
19FEW11686-110827-18,W178,1,17/02/19
19FEW11686-110827-18,W243,1,17/02/19
19FEW11686-110827-18,W395,1,17/02/19
19FEW11686-110827-18,W421,1,17/02/19
19FEW11686-110827-18,W425,1,17/02/19
19FEW11686-110827-18,W431,1,17/02/19
19FEW11686-110827-18,W454,1,17/02/19
19FEW11686-110827-18,W460,1,17/02/19
19FEW11686-110827-6,W178,1,17/02/19
19FEW11686-110827-6,W243,1,17/02/19
19FEW11686-110827-6,W395,1,17/02/19
19FEW11686-110827-6,W425,1,17/02/19
19FEW11686-110827-6,W460,1,17/02/19
19FEW11686-110827-8,W178,2,17/02/19
19FEW11686-110827-8,W395,1,17/02/19
19FEW11686-110827-8,W421,1,17/02/19
19FEW11686-110827-8,W425,1,17/02/19
19FEW11686-110827-8,W431,1,17/02/19
19FEW11686-110827-8,W454,2,17/02/19
19FEW11686-110827-8,W460,2,17/02/19
19FEW11687-111415-10,W178,9,17/02/19
19FEW11687-111415-10,W243,3,17/02/19
19FEW11687-111415-10,W334,1,17/02/19
19FEW11687-111415-10,W358,2,17/02/19
19FEW11687-111415-10,W395,4,17/02/19
19FEW11687-111415-10,W421,3,17/02/19
19FEW11687-111415-10,W425,2,17/02/19
19FEW11687-111415-10,W431,3,17/02/19
19FEW11687-111415-10,W445,2,17/02/19
19FEW11687-111415-10,W454,3,17/02/19
19FEW11687-111415-10,W460,5,17/02/19
19FEW11687-111415-10,W471,3,17/02/19
19FEW11687-111415-10,W473,4,17/02/19
19FEW11687-111415-12,W178,4,17/02/19
19FEW11687-111415-12,W243,2,17/02/19
19FEW11687-111415-12,W334,2,17/02/19
19FEW11687-111415-12,W358,2,17/02/19
19FEW11687-111415-12,W395,2,17/02/19
19FEW11687-111415-12,W421,3,17/02/19
19FEW11687-111415-12,W425,2,17/02/19
19FEW11687-111415-12,W431,2,17/02/19
19FEW11687-111415-12,W445,1,17/02/19
19FEW11687-111415-12,W454,2,17/02/19
19FEW11687-111415-12,W460,5,17/02/19
19FEW11687-111415-12,W471,3,17/02/19
19FEW11687-111415-12,W473,3,17/02/19
19FEW11687-111415-14,W178,3,17/02/19
19FEW11687-111415-14,W243,3,17/02/19
19FEW11687-111415-14,W334,2,17/02/19
19FEW11687-111415-14,W358,1,17/02/19
19FEW11687-111415-14,W395,3,17/02/19
19FEW11687-111415-14,W421,3,17/02/19
19FEW11687-111415-14,W425,2,17/02/19
19FEW11687-111415-14,W431,1,17/02/19
19FEW11687-111415-14,W445,2,17/02/19
19FEW11687-111415-14,W454,2,17/02/19
19FEW11687-111415-14,W460,3,17/02/19
19FEW11687-111415-14,W471,3,17/02/19
19FEW11687-111415-14,W473,3,17/02/19
19FEW11687-111415-16,W178,3,17/02/19
19FEW11687-111415-16,W243,3,17/02/19
19FEW11687-111415-16,W334,2,17/02/19
19FEW11687-111415-16,W358,2,17/02/19
19FEW11687-111415-16,W395,2,17/02/19
19FEW11687-111415-16,W421,1,17/02/19
19FEW11687-111415-16,W425,1,17/02/19
19FEW11687-111415-16,W431,2,17/02/19
19FEW11687-111415-16,W445,1,17/02/19
19FEW11687-111415-16,W454,1,17/02/19
19FEW11687-111415-16,W460,3,17/02/19
19FEW11687-111415-16,W471,2,17/02/19
19FEW11687-111415-16,W473,1,17/02/19
19FEW11687-111415-18,W178,3,17/02/19
19FEW11687-111415-18,W243,1,17/02/19
19FEW11687-111415-18,W334,1,17/02/19
19FEW11687-111415-18,W358,1,17/02/19
19FEW11687-111415-18,W395,2,17/02/19
19FEW11687-111415-18,W421,1,17/02/19
19FEW11687-111415-18,W425,2,17/02/19
19FEW11687-111415-18,W431,1,17/02/19
19FEW11687-111415-18,W454,2,17/02/19
19FEW11687-111415-18,W460,2,17/02/19
19FEW11687-111415-18,W473,1,17/02/19
19FEW11687-111415-6,W178,3,17/02/19
19FEW11687-111415-6,W243,1,17/02/19
19FEW11687-111415-6,W334,1,17/02/19
19FEW11687-111415-6,W358,1,17/02/19
19FEW11687-111415-6,W421,2,17/02/19
19FEW11687-111415-6,W425,1,17/02/19
19FEW11687-111415-6,W431,1,17/02/19
19FEW11687-111415-6,W445,1,17/02/19
19FEW11687-111415-6,W454,1,17/02/19
19FEW11687-111415-6,W460,2,17/02/19
19FEW11687-111415-6,W471,1,17/02/19
19FEW11687-111415-6,W473,2,17/02/19
19FEW11687-111415-8,W178,7,17/02/19
19FEW11687-111415-8,W243,2,17/02/19
19FEW11687-111415-8,W334,2,17/02/19
19FEW11687-111415-8,W358,3,17/02/19
19FEW11687-111415-8,W395,3,17/02/19
19FEW11687-111415-8,W421,4,17/02/19
19FEW11687-111415-8,W425,2,17/02/19
19FEW11687-111415-8,W431,2,17/02/19
19FEW11687-111415-8,W445,2,17/02/19
19FEW11687-111415-8,W454,3,17/02/19
19FEW11687-111415-8,W460,2,17/02/19
19FEW11687-111415-8,W471,2,17/02/19
19FEW11687-111415-8,W473,3,17/02/19
19FEW11689-110870-10,W178,1,17/02/19
19FEW11689-110870-10,W395,1,17/02/19
19FEW11689-110870-10,W425,2,17/02/19
19FEW11689-110870-10,W431,1,17/02/19
19FEW11689-110870-10,W454,1,17/02/19
19FEW11689-110870-10,W460,2,17/02/19
19FEW11689-110870-12,W243,2,17/02/19
19FEW11689-110870-12,W395,1,17/02/19
19FEW11689-110870-12,W425,2,17/02/19
19FEW11689-110870-12,W431,3,17/02/19
19FEW11689-110870-12,W454,3,17/02/19
19FEW11689-110870-12,W460,1,17/02/19
19FEW11689-110870-12,W473,1,17/02/19
19FEW11689-110870-14,W243,3,17/02/19
19FEW11689-110870-14,W395,1,17/02/19
19FEW11689-110870-14,W421,1,17/02/19
19FEW11689-110870-14,W425,1,17/02/19
19FEW11689-110870-14,W454,2,17/02/19
19FEW11689-110870-14,W460,2,17/02/19
19FEW11689-110870-16,W178,2,17/02/19
19FEW11689-110870-16,W243,2,17/02/19
19FEW11689-110870-16,W395,2,17/02/19
19FEW11689-110870-16,W421,1,17/02/19
19FEW11689-110870-16,W425,1,17/02/19
19FEW11689-110870-16,W431,2,17/02/19
19FEW11689-110870-16,W460,2,17/02/19
19FEW11689-110870-16,W471,1,17/02/19
19FEW11689-110870-18,W243,1,17/02/19
19FEW11689-110870-18,W334,1,17/02/19
19FEW11689-110870-18,W358,1,17/02/19
19FEW11689-110870-18,W395,2,17/02/19
19FEW11689-110870-18,W421,1,17/02/19
19FEW11689-110870-18,W425,1,17/02/19
19FEW11689-110870-6,W178,1,17/02/19
19FEW11689-110870-6,W445,1,17/02/19
19FEW11689-110870-6,W454,1,17/02/19
19FEW11689-110870-6,W471,1,17/02/19
19FEW11689-110870-8,W178,1,17/02/19
19FEW11689-110870-8,W358,1,17/02/19
19FEW11689-110870-8,W421,2,17/02/19
19FEW11689-110870-8,W431,1,17/02/19
19FEW11689-110870-8,W460,1,17/02/19
19FEW11689-110870-8,W473,2,17/02/19
19FEW11690-110832-10,W178,10,17/02/19
19FEW11690-110832-10,W243,2,17/02/19
19FEW11690-110832-10,W334,2,17/02/19
19FEW11690-110832-10,W358,3,17/02/19
19FEW11690-110832-10,W395,4,17/02/19
19FEW11690-110832-10,W421,4,17/02/19
