Product_Code,WH_Qty,Date,WH
19FEW11914-111300-10,35,11/02/19,WD1
19FEW11914-111300-12,34,11/02/19,WD1
19FEW11914-111300-14,45,11/02/19,WD1
19FEW11914-111300-16,30,11/02/19,WD1
19FEW11914-111300-18,25,11/02/19,WD1
19FEW11914-111300-6,20,11/02/19,WD1
19FEW11914-111300-8,52,11/02/19,WD1
19FEW11917-111296-10,26,11/02/19,WD1
19FEW11917-111296-12,21,11/02/19,WD1
19FEW11917-111296-14,15,11/02/19,WD1
19FEW11917-111296-16,14,11/02/19,WD1
19FEW11917-111296-18,12,11/02/19,WD1
19FEW11917-111296-6,12,11/02/19,WD1
19FEW11917-111296-8,22,11/02/19,WD1
19FEW11918-111277-10,30,11/02/19,WD1
19FEW11918-111277-12,44,11/02/19,WD1
19FEW11918-111277-14,33,11/02/19,WD1
19FEW11918-111277-16,28,11/02/19,WD1
19FEW11918-111277-18,18,11/02/19,WD1
19FEW11918-111277-6,19,11/02/19,WD1
19FEW11918-111277-8,44,11/02/19,WD1
19FEW11919-111271-10,4,11/02/19,WD1
19FEW11919-111271-12,44,11/02/19,WD1
19FEW11919-111271-14,17,11/02/19,WD1
19FEW11919-111271-16,5,11/02/19,WD1
19FEW11919-111271-18,18,11/02/19,WD1
19FEW11919-111271-6,19,11/02/19,WD1
19FEW11919-111271-8,27,11/02/19,WD1
19FEW11919-111272-10,32,11/02/19,WD1
19FEW11919-111272-12,44,11/02/19,WD1
19FEW11919-111272-14,19,11/02/19,WD1
19FEW11919-111272-16,28,11/02/19,WD1
19FEW11919-111272-18,18,11/02/19,WD1
19FEW11919-111272-6,19,11/02/19,WD1
19FEW11919-111272-8,30,11/02/19,WD1
19FEW11922-111283-10,21,11/02/19,WD1
19FEW11922-111283-12,21,11/02/19,WD1
19FEW11922-111283-14,15,11/02/19,WD1
19FEW11922-111283-16,14,11/02/19,WD1
19FEW11922-111283-18,12,11/02/19,WD1
19FEW11922-111283-6,3,11/02/19,WD1
19FEW11922-111283-8,22,11/02/19,WD1
19FEW11924-111301-10,8,11/02/19,WD1
19FEW11924-111301-12,21,11/02/19,WD1
19FEW11924-111301-14,15,11/02/19,WD1
19FEW11924-111301-16,4,11/02/19,WD1
19FEW11924-111301-18,12,11/02/19,WD1
19FEW11924-111301-6,12,11/02/19,WD1
19FEW11924-111301-8,22,11/02/19,WD1
19FEW11925-211146-10,4,11/02/19,WD1
19FEW11925-211146-12,15,11/02/19,WD1
19FEW11925-211146-14,19,11/02/19,WD1
19FEW11925-211146-16,8,11/02/19,WD1
19FEW11925-211146-18,18,11/02/19,WD1
19FEW11925-211146-6,19,11/02/19,WD1
19FEW11925-211146-8,44,11/02/19,WD1
19FEW11926-111284-10,1,11/02/19,WD1
19FEW11926-111284-12,21,11/02/19,WD1
19FEW11926-111284-14,6,11/02/19,WD1
19FEW11926-111284-16,14,11/02/19,WD1
19FEW11926-111284-18,12,11/02/19,WD1
19FEW11926-111284-6,12,11/02/19,WD1
19FEW11926-111284-8,22,11/02/19,WD1
19FEW11927-111298-10,26,11/02/19,WD1
19FEW11927-111298-12,21,11/02/19,WD1
19FEW11927-111298-14,15,11/02/19,WD1
19FEW11927-111298-16,14,11/02/19,WD1
19FEW11927-111298-18,12,11/02/19,WD1
19FEW11927-111298-6,11,11/02/19,WD1
19FEW11927-111298-8,9,11/02/19,WD1
19FEW11930-211461-10,13,11/02/19,WD1
19FEW11930-211461-12,12,11/02/19,WD1
19FEW11930-211461-14,3,11/02/19,WD1
19FEW11930-211461-16,20,11/02/19,WD1
19FEW11930-211461-18,1,11/02/19,WD1
19FEW11930-211461-6,17,11/02/19,WD1
19FEW11930-211461-8,19,11/02/19,WD1
19FEW11936-111288-10,38,11/02/19,WD1
19FEW11936-111288-12,24,11/02/19,WD1
19FEW11936-111288-14,6,11/02/19,WD1
19FEW11936-111288-16,20,11/02/19,WD1
19FEW11936-111288-18,16,11/02/19,WD1
19FEW11936-111288-6,17,11/02/19,WD1
19FEW11936-111288-8,42,11/02/19,WD1
19FEW11945-111253-10,28,11/02/19,WD1
19FEW11945-111253-12,43,11/02/19,WD1
19FEW11945-111253-14,7,11/02/19,WD1
19FEW11945-111253-16,28,11/02/19,WD1
19FEW11945-111253-18,1,11/02/19,WD1
19FEW11945-111253-6,19,11/02/19,WD1
19FEW11945-111253-8,43,11/02/19,WD1
19FEW11946-111225-10,9,11/02/19,WD1
19FEW11946-111225-12,33,11/02/19,WD1
19FEW11946-111225-14,23,11/02/19,WD1
19FEW11946-111225-16,43,11/02/19,WD1
19FEW11946-111225-18,17,11/02/19,WD1
19FEW11946-111225-6,27,11/02/19,WD1
19FEW11946-111225-8,5,11/02/19,WD1
19FEW11948-111463-10,6,11/02/19,WD1
19FEW11948-111463-12,25,11/02/19,WD1
19FEW11948-111463-14,21,11/02/19,WD1
19FEW11948-111463-16,13,11/02/19,WD1
19FEW11948-111463-18,10,11/02/19,WD1
19FEW11948-111463-6,11,11/02/19,WD1
19FEW11948-111463-8,24,11/02/19,WD1
19FEW11949-111228-10,30,11/02/19,WD1
19FEW11949-111228-12,2,11/02/19,WD1
19FEW11949-111228-14,21,11/02/19,WD1
19FEW11949-111228-16,13,11/02/19,WD1
19FEW11949-111228-18,11,11/02/19,WD1
19FEW11949-111228-6,7,11/02/19,WD1
19FEW11949-111228-8,3,11/02/19,WD1
19FEW11950-111234-10,7,11/02/19,WD1
19FEW11950-111234-12,25,11/02/19,WD1
19FEW11950-111234-14,21,11/02/19,WD1
19FEW11950-111234-16,13,11/02/19,WD1
19FEW11950-111234-18,11,11/02/19,WD1
19FEW11950-111234-6,11,11/02/19,WD1
19FEW11950-111234-8,24,11/02/19,WD1
19FEW11951-111231-10,3,11/02/19,WD1
19FEW11951-111231-12,15,11/02/19,WD1
19FEW11951-111231-14,4,11/02/19,WD1
19FEW11951-111231-16,14,11/02/19,WD1
19FEW11951-111231-18,12,11/02/19,WD1
19FEW11951-111231-6,12,11/02/19,WD1
19FEW11951-111231-8,22,11/02/19,WD1
19FEW11953-211452-10,49,11/02/19,WD1
19FEW11953-211452-12,32,11/02/19,WD1
19FEW11953-211452-14,2,11/02/19,WD1
19FEW11953-211452-16,28,11/02/19,WD1
19FEW11953-211452-18,17,11/02/19,WD1
19FEW11953-211452-6,19,11/02/19,WD1
19FEW11953-211452-8,32,11/02/19,WD1
19FEW11954-111223-10,32,11/02/19,WD1
19FEW11954-111223-12,44,11/02/19,WD1
19FEW11954-111223-14,44,11/02/19,WD1
19FEW11954-111223-16,6,11/02/19,WD1
19FEW11954-111223-18,19,11/02/19,WD1
19FEW11954-111223-6,20,11/02/19,WD1
19FEW11954-111223-8,15,11/02/19,WD1
19FEW11955-111249-10,29,11/02/19,WD1
19FEW11955-111249-12,15,11/02/19,WD1
19FEW11955-111249-14,5,11/02/19,WD1
19FEW11955-111249-16,28,11/02/19,WD1
19FEW11955-111249-18,18,11/02/19,WD1
19FEW11955-111249-6,19,11/02/19,WD1
19FEW11955-111249-8,44,11/02/19,WD1
19FEW11955-111250-10,16,11/02/19,WD1
19FEW11955-111250-12,15,11/02/19,WD1
19FEW11955-111250-14,15,11/02/19,WD1
19FEW11955-111250-16,28,11/02/19,WD1
19FEW11955-111250-18,18,11/02/19,WD1
19FEW11955-111250-6,8,11/02/19,WD1
19FEW11955-111250-8,24,11/02/19,WD1
19FEW11956-211127-10,30,11/02/19,WD1
19FEW11956-211127-12,28,11/02/19,WD1
19FEW11956-211127-14,30,11/02/19,WD1
19FEW11956-211127-16,43,11/02/19,WD1
19FEW11956-211127-18,27,11/02/19,WD1
19FEW11956-211127-6,5,11/02/19,WD1
19FEW11956-211127-8,42,11/02/19,WD1
19FEW11958-111232-10,25,11/02/19,WD1
19FEW11958-111232-12,25,11/02/19,WD1
19FEW11958-111232-14,19,11/02/19,WD1
19FEW11958-111232-16,13,11/02/19,WD1
19FEW11958-111232-18,11,11/02/19,WD1
19FEW11958-111232-6,11,11/02/19,WD1
19FEW11958-111232-8,24,11/02/19,WD1
19FEW11959-111888-10,26,11/02/19,WD1
19FEW11959-111888-12,14,11/02/19,WD1
19FEW11959-111888-14,11,11/02/19,WD1
19FEW11959-111888-16,14,11/02/19,WD1
19FEW11959-111888-18,12,11/02/19,WD1
19FEW11959-111888-6,8,11/02/19,WD1
19FEW11959-111888-8,9,11/02/19,WD1
19FEW11961-111241-10,30,11/02/19,WD1
19FEW11961-111241-12,25,11/02/19,WD1
19FEW11961-111241-14,21,11/02/19,WD1
19FEW11961-111241-16,13,11/02/19,WD1
19FEW11961-111241-18,11,11/02/19,WD1
19FEW11961-111241-6,11,11/02/19,WD1
19FEW11961-111241-8,24,11/02/19,WD1
19FEW11962-111238-10,8,11/02/19,WD1
19FEW11962-111238-12,29,11/02/19,WD1
19FEW11962-111238-14,35,11/02/19,WD1
19FEW11962-111238-16,28,11/02/19,WD1
19FEW11962-111238-18,7,11/02/19,WD1
19FEW11962-111238-6,19,11/02/19,WD1
19FEW11962-111238-8,5,11/02/19,WD1
19FEW11963-111227-10,15,11/02/19,WD1
19FEW11963-111227-12,21,11/02/19,WD1
19FEW11963-111227-14,15,11/02/19,WD1
19FEW11963-111227-16,14,11/02/19,WD1
19FEW11963-111227-18,12,11/02/19,WD1
19FEW11963-111227-6,12,11/02/19,WD1
19FEW11963-111227-8,22,11/02/19,WD1
19FEW11964-111235-10,8,11/02/19,WD1
19FEW11964-111235-12,21,11/02/19,WD1
19FEW11964-111235-14,11,11/02/19,WD1
19FEW11964-111235-16,14,11/02/19,WD1
19FEW11964-111235-18,11,11/02/19,WD1
19FEW11964-111235-6,12,11/02/19,WD1
19FEW11964-111235-8,3,11/02/19,WD1
19FEW11965-211121-10,11,11/02/19,WD1
19FEW11965-211121-12,17,11/02/19,WD1
19FEW11965-211121-14,45,11/02/19,WD1
19FEW11965-211121-16,30,11/02/19,WD1
19FEW11965-211121-18,25,11/02/19,WD1
19FEW11965-211121-6,19,11/02/19,WD1
19FEW11965-211121-8,22,11/02/19,WD1
19FEW11966-211459-10,30,11/02/19,WD1
19FEW11966-211459-12,25,11/02/19,WD1
19FEW11966-211459-14,21,11/02/19,WD1
19FEW11966-211459-16,7,11/02/19,WD1
19FEW11966-211459-18,11,11/02/19,WD1
19FEW11966-211459-6,11,11/02/19,WD1
19FEW11966-211459-8,21,11/02/19,WD1
19FEW11967-211460-10,26,11/02/19,WD1
19FEW11967-211460-12,21,11/02/19,WD1
19FEW11967-211460-14,15,11/02/19,WD1
19FEW11967-211460-16,14,11/02/19,WD1
19FEW11967-211460-18,12,11/02/19,WD1
19FEW11967-211460-6,12,11/02/19,WD1
19FEW11967-211460-8,22,11/02/19,WD1
19FEW11968-111230-10,26,11/02/19,WD1
19FEW11968-111230-12,21,11/02/19,WD1
19FEW11968-111230-14,15,11/02/19,WD1
19FEW11968-111230-16,7,11/02/19,WD1
19FEW11968-111230-18,12,11/02/19,WD1
19FEW11968-111230-6,12,11/02/19,WD1
19FEW11968-111230-8,2,11/02/19,WD1
19FEW11969-111233-10,39,11/02/19,WD1
19FEW11969-111233-12,22,11/02/19,WD1
19FEW11969-111233-14,15,11/02/19,WD1
19FEW11969-111233-16,18,11/02/19,WD1
19FEW11969-111233-18,25,11/02/19,WD1
19FEW11969-111233-6,20,11/02/19,WD1
19FEW11969-111233-8,10,11/02/19,WD1
19FEW11970-111254-10,15,11/02/19,WD1
19FEW11970-111254-12,25,11/02/19,WD1
19FEW11970-111254-14,23,11/02/19,WD1
19FEW11970-111254-16,28,11/02/19,WD1
19FEW11970-111254-18,14,11/02/19,WD1
19FEW11970-111254-6,19,11/02/19,WD1
19FEW11970-111254-8,20,11/02/19,WD1
19FEW11972-111500-10,6,11/02/19,WD1
19FEW11972-111500-12,21,11/02/19,WD1
19FEW11972-111500-14,15,11/02/19,WD1
19FEW11972-111500-16,14,11/02/19,WD1
19FEW11972-111500-18,12,11/02/19,WD1
19FEW11972-111500-6,12,11/02/19,WD1
19FEW11972-111500-8,17,11/02/19,WD1
19FEW11973-111499-10,43,11/02/19,WD1
19FEW11973-111499-12,38,11/02/19,WD1
19FEW11973-111499-14,21,11/02/19,WD1
19FEW11973-111499-16,25,11/02/19,WD1
19FEW11973-111499-18,15,11/02/19,WD1
19FEW11973-111499-6,16,11/02/19,WD1
19FEW11973-111499-8,39,11/02/19,WD1
19FEW11974-111240-10,49,11/02/19,WD1
19FEW11974-111240-12,37,11/02/19,WD1
19FEW11974-111240-14,28,11/02/19,WD1
19FEW11974-111240-16,21,11/02/19,WD1
19FEW11974-111240-18,18,11/02/19,WD1
19FEW11974-111240-6,19,11/02/19,WD1
19FEW11974-111240-8,25,11/02/19,WD1
19FEW11975-211643-10,26,11/02/19,WD1
19FEW11975-211643-12,21,11/02/19,WD1
19FEW11975-211643-14,15,11/02/19,WD1
19FEW11975-211643-16,3,11/02/19,WD1
19FEW11975-211643-18,12,11/02/19,WD1
19FEW11975-211643-6,12,11/02/19,WD1
19FEW11975-211643-8,22,11/02/19,WD1
19FEW11976-111246-10,58,11/02/19,WD1
19FEW11976-111246-12,45,11/02/19,WD1
19FEW11976-111246-14,1,11/02/19,WD1
19FEW11976-111246-16,30,11/02/19,WD1
19FEW11976-111246-18,2,11/02/19,WD1
19FEW11976-111246-6,20,11/02/19,WD1
19FEW11976-111246-8,50,11/02/19,WD1
19FEW12034-P111608-10,53,11/02/19,WD1
19FEW12034-P111608-12,3,11/02/19,WD1
19FEW12034-P111608-14,45,11/02/19,WD1
19FEW12034-P111608-16,30,11/02/19,WD1
19FEW12034-P111608-18,16,11/02/19,WD1
19FEW12034-P111608-6,20,11/02/19,WD1
19FEW12034-P111608-8,1,11/02/19,WD1
19FEW12035-P111609-10,3,11/02/19,WD1
19FEW12035-P111609-12,21,11/02/19,WD1
19FEW12035-P111609-14,14,11/02/19,WD1
19FEW12035-P111609-16,38,11/02/19,WD1
19FEW12035-P111609-18,13,11/02/19,WD1
19FEW12035-P111609-6,22,11/02/19,WD1
19FEW12035-P111609-8,3,11/02/19,WD1
19FEW12036-211417-10,17,11/02/19,WD1
19FEW12036-211417-12,47,11/02/19,WD1
19FEW12036-211417-14,42,11/02/19,WD1
19FEW12036-211417-16,21,11/02/19,WD1
19FEW12036-211417-18,19,11/02/19,WD1
19FEW12036-211417-6,9,11/02/19,WD1
19FEW12036-211417-8,19,11/02/19,WD1
19FEW12037-111573-10,7,11/02/19,WD1
19FEW12037-111573-12,33,11/02/19,WD1
19FEW12037-111573-14,5,11/02/19,WD1
19FEW12037-111573-16,15,11/02/19,WD1
19FEW12037-111573-18,27,11/02/19,WD1
19FEW12037-111573-6,27,11/02/19,WD1
19FEW12037-111573-8,22,11/02/19,WD1
19FEW12037-111611-10,47,11/02/19,WD1
19FEW12037-111611-12,8,11/02/19,WD1
19FEW12037-111611-14,13,11/02/19,WD1
19FEW12037-111611-16,5,11/02/19,WD1
19FEW12037-111611-18,27,11/02/19,WD1
19FEW12037-111611-6,27,11/02/19,WD1
19FEW12037-111611-8,19,11/02/19,WD1
19FEW12039-P111610-10,37,11/02/19,WD1
19FEW12039-P111610-12,41,11/02/19,WD1
19FEW12039-P111610-14,29,11/02/19,WD1
19FEW12039-P111610-16,26,11/02/19,WD1
19FEW12039-P111610-18,25,11/02/19,WD1
19FEW12039-P111610-6,14,11/02/19,WD1
19FEW12039-P111610-8,36,11/02/19,WD1
19FEW12040-P111619-10,42,11/02/19,WD1
19FEW12040-P111619-12,44,11/02/19,WD1
19FEW12040-P111619-14,16,11/02/19,WD1
19FEW12040-P111619-16,15,11/02/19,WD1
19FEW12040-P111619-18,18,11/02/19,WD1
19FEW12040-P111619-6,19,11/02/19,WD1
19FEW12040-P111619-8,33,11/02/19,WD1
19FEW12041-111614-10,26,11/02/19,WD1
19FEW12041-111614-12,17,11/02/19,WD1
19FEW12041-111614-14,15,11/02/19,WD1
19FEW12041-111614-16,9,11/02/19,WD1
19FEW12041-111614-18,12,11/02/19,WD1
19FEW12041-111614-6,12,11/02/19,WD1
19FEW12041-111614-8,22,11/02/19,WD1
19FEW12042-111621-10,23,11/02/19,WD1
19FEW12042-111621-12,20,11/02/19,WD1
19FEW12042-111621-14,15,11/02/19,WD1
19FEW12042-111621-16,14,11/02/19,WD1
19FEW12042-111621-18,11,11/02/19,WD1
19FEW12042-111621-6,12,11/02/19,WD1
19FEW12042-111621-8,22,11/02/19,WD1
19FEW12043-111618-10,2,11/02/19,WD1
19FEW12043-111618-12,14,11/02/19,WD1
19FEW12043-111618-14,12,11/02/19,WD1
19FEW12043-111618-16,9,11/02/19,WD1
19FEW12043-111618-18,12,11/02/19,WD1
19FEW12043-111618-6,12,11/02/19,WD1
19FEW12043-111618-8,19,11/02/19,WD1
19FEW12044-P111615-10,41,11/02/19,WD1
19FEW12044-P111615-12,44,11/02/19,WD1
19FEW12044-P111615-14,45,11/02/19,WD1
19FEW12044-P111615-16,8,11/02/19,WD1
19FEW12044-P111615-18,4,11/02/19,WD1
19FEW12044-P111615-6,9,11/02/19,WD1
19FEW12044-P111615-8,22,11/02/19,WD1
19FEW12045-P111617-10,33,11/02/19,WD1
19FEW12045-P111617-12,3,11/02/19,WD1
19FEW12045-P111617-14,52,11/02/19,WD1
19FEW12045-P111617-16,43,11/02/19,WD1
19FEW12045-P111617-18,27,11/02/19,WD1
19FEW12045-P111617-6,3,11/02/19,WD1
19FEW12045-P111617-8,31,11/02/19,WD1
19FEW12047-P111616-10,22,11/02/19,WD1
19FEW12047-P111616-12,33,11/02/19,WD1
19FEW12047-P111616-14,21,11/02/19,WD1
19FEW12047-P111616-16,22,11/02/19,WD1
19FEW12047-P111616-18,21,11/02/19,WD1
19FEW12047-P111616-6,1,11/02/19,WD1
19FEW12047-P111616-8,1,11/02/19,WD1
19FEW12049-211436-10,26,11/02/19,WD1
19FEW12049-211436-12,14,11/02/19,WD1
19FEW12049-211436-14,15,11/02/19,WD1
19FEW12049-211436-16,14,11/02/19,WD1
19FEW12049-211436-18,12,11/02/19,WD1
19FEW12049-211436-6,12,11/02/19,WD1
19FEW12049-211436-8,22,11/02/19,WD1
19FEW12050-P111620-10,9,11/02/19,WD1
19FEW12050-P111620-12,25,11/02/19,WD1
19FEW12050-P111620-14,21,11/02/19,WD1
19FEW12050-P111620-16,3,11/02/19,WD1
19FEW12050-P111620-18,11,11/02/19,WD1
19FEW12050-P111620-6,7,11/02/19,WD1
19FEW12050-P111620-8,24,11/02/19,WD1
19FEW12052-111622-10,8,11/02/19,WD1
19FEW12052-111622-12,11,11/02/19,WD1
19FEW12052-111622-14,4,11/02/19,WD1
19FEW12052-111622-16,14,11/02/19,WD1
19FEW12052-111622-18,12,11/02/19,WD1
19FEW12052-111622-6,7,11/02/19,WD1
19FEW12052-111622-8,20,11/02/19,WD1
19FEW12054-111624-10,16,11/02/19,WD1
19FEW12054-111624-12,37,11/02/19,WD1
19FEW12054-111624-14,29,11/02/19,WD1
19FEW12054-111624-16,43,11/02/19,WD1
19FEW12054-111624-18,27,11/02/19,WD1
19FEW12054-111624-6,27,11/02/19,WD1
19FEW12054-111624-8,60,11/02/19,WD1
19FEW12059-210808-10,11,11/02/19,WD1
19FEW12059-210808-12,12,11/02/19,WD1
19FEW12059-210808-14,15,11/02/19,WD1
19FEW12059-210808-16,14,11/02/19,WD1
19FEW12059-210808-18,11,11/02/19,WD1
19FEW12059-210808-6,12,11/02/19,WD1
19FEW12059-210808-8,17,11/02/19,WD1
19FEW12060-110831-10,34,11/02/19,WD1
19FEW12060-110831-12,2,11/02/19,WD1
19FEW12060-110831-14,6,11/02/19,WD1
19FEW12060-110831-16,17,11/02/19,WD1
19FEW12060-110831-18,13,11/02/19,WD1
19FEW12060-110831-6,14,11/02/19,WD1
19FEW12060-110831-8,30,11/02/19,WD1
19FEW12061-110882-10,22,11/02/19,WD1
19FEW12061-110882-12,44,11/02/19,WD1
19FEW12061-110882-14,22,11/02/19,WD1
19FEW12061-110882-16,12,11/02/19,WD1
19FEW12061-110882-18,16,11/02/19,WD1
19FEW12061-110882-6,11,11/02/19,WD1
19FEW12061-110882-8,24,11/02/19,WD1
19FEW12062-111525-10,48,11/02/19,WD1
19FEW12062-111525-12,13,11/02/19,WD1
19FEW12062-111525-14,34,11/02/19,WD1
19FEW12062-111525-16,17,11/02/19,WD1
19FEW12062-111525-18,18,11/02/19,WD1
19FEW12062-111525-6,19,11/02/19,WD1
19FEW12062-111525-8,25,11/02/19,WD1
19FEW12064-110878-10,41,11/02/19,WD1
19FEW12064-110878-12,36,11/02/19,WD1
19FEW12064-110878-14,2,11/02/19,WD1
19FEW12064-110878-16,24,11/02/19,WD1
19FEW12064-110878-18,14,11/02/19,WD1
19FEW12064-110878-6,15,11/02/19,WD1
19FEW12064-110878-8,20,11/02/19,WD1
19FEW12065-111263-10,35,11/02/19,WD1
19FEW12065-111263-12,36,11/02/19,WD1
19FEW12065-111263-14,1,11/02/19,WD1
19FEW12065-111263-16,24,11/02/19,WD1
19FEW12065-111263-18,12,11/02/19,WD1
19FEW12065-111263-6,15,11/02/19,WD1
19FEW12065-111263-8,36,11/02/19,WD1
19FEW12066-111100-10,38,11/02/19,WD1
19FEW12066-111100-12,19,11/02/19,WD1
19FEW12066-111100-14,27,11/02/19,WD1
19FEW12066-111100-16,19,11/02/19,WD1
19FEW12066-111100-18,14,11/02/19,WD1
19FEW12066-111100-6,15,11/02/19,WD1
19FEW12066-111100-8,7,11/02/19,WD1
19FEW12067-111099-10,30,11/02/19,WD1
19FEW12067-111099-12,25,11/02/19,WD1
19FEW12067-111099-14,21,11/02/19,WD1
19FEW12067-111099-16,13,11/02/19,WD1
19FEW12067-111099-18,11,11/02/19,WD1
19FEW12067-111099-6,11,11/02/19,WD1
19FEW12067-111099-8,24,11/02/19,WD1
19FEW12069-110828-10,28,11/02/19,WD1
19FEW12069-110828-12,41,11/02/19,WD1
19FEW12069-110828-14,36,11/02/19,WD1
19FEW12069-110828-16,29,11/02/19,WD1
19FEW12069-110828-18,19,11/02/19,WD1
19FEW12069-110828-6,19,11/02/19,WD1
19FEW12069-110828-8,48,11/02/19,WD1
19FEW12070-110848-10,25,11/02/19,WD1
19FEW12070-110848-12,25,11/02/19,WD1
19FEW12070-110848-14,21,11/02/19,WD1
19FEW12070-110848-16,13,11/02/19,WD1
19FEW12070-110848-18,11,11/02/19,WD1
19FEW12070-110848-6,4,11/02/19,WD1
19FEW12070-110848-8,17,11/02/19,WD1
19FEW12071-211650-10,16,11/02/19,WD1
19FEW12071-211650-12,21,11/02/19,WD1
19FEW12071-211650-14,15,11/02/19,WD1
19FEW12071-211650-16,13,11/02/19,WD1
19FEW12071-211650-18,12,11/02/19,WD1
19FEW12071-211650-6,12,11/02/19,WD1
19FEW12071-211650-8,22,11/02/19,WD1
19FEW12108-111577-10,18,11/02/19,WD1
19FEW12108-111577-12,6,11/02/19,WD1
19FEW12108-111577-14,21,11/02/19,WD1
19FEW12108-111577-16,13,11/02/19,WD1
19FEW12108-111577-18,11,11/02/19,WD1
19FEW12108-111577-6,11,11/02/19,WD1
19FEW12108-111577-8,24,11/02/19,WD1
19FEW12109-111566-10,9,11/02/19,WD1
19FEW12109-111566-12,21,11/02/19,WD1
19FEW12109-111566-14,11,11/02/19,WD1
19FEW12109-111566-16,14,11/02/19,WD1
19FEW12109-111566-18,12,11/02/19,WD1
19FEW12109-111566-6,12,11/02/19,WD1
19FEW12109-111566-8,21,11/02/19,WD1
19FEW12110-111472-10,16,11/02/19,WD1
19FEW12110-111472-12,4,11/02/19,WD1
19FEW12110-111472-14,21,11/02/19,WD1
19FEW12110-111472-16,13,11/02/19,WD1
19FEW12110-111472-18,1,11/02/19,WD1
19FEW12110-111472-6,6,11/02/19,WD1
19FEW12110-111472-8,24,11/02/19,WD1
19FEW12111-111576-10,26,11/02/19,WD1
19FEW12111-111576-12,21,11/02/19,WD1
19FEW12111-111576-14,15,11/02/19,WD1
19FEW12111-111576-16,4,11/02/19,WD1
19FEW12111-111576-18,12,11/02/19,WD1
19FEW12111-111576-6,12,11/02/19,WD1
19FEW12111-111576-8,17,11/02/19,WD1
19FEW12113-111579-10,24,11/02/19,WD1
19FEW12113-111579-12,21,11/02/19,WD1
19FEW12113-111579-14,3,11/02/19,WD1
19FEW12113-111579-16,14,11/02/19,WD1
19FEW12113-111579-18,12,11/02/19,WD1
19FEW12113-111579-6,12,11/02/19,WD1
19FEW12113-111579-8,13,11/02/19,WD1
19FEW12114-111606-10,14,11/02/19,WD1
19FEW12114-111606-12,21,11/02/19,WD1
19FEW12114-111606-14,15,11/02/19,WD1
19FEW12114-111606-16,14,11/02/19,WD1
19FEW12114-111606-18,12,11/02/19,WD1
19FEW12114-111606-6,12,11/02/19,WD1
19FEW12114-111606-8,10,11/02/19,WD1
19FEW12115-111602-10,26,11/02/19,WD1
19FEW12115-111602-12,8,11/02/19,WD1
19FEW12115-111602-14,15,11/02/19,WD1
19FEW12115-111602-16,11,11/02/19,WD1
19FEW12115-111602-18,12,11/02/19,WD1
19FEW12115-111602-6,9,11/02/19,WD1
19FEW12115-111602-8,22,11/02/19,WD1
19FEW12117-111603-10,26,11/02/19,WD1
19FEW12117-111603-12,21,11/02/19,WD1
19FEW12117-111603-14,15,11/02/19,WD1
19FEW12117-111603-16,14,11/02/19,WD1
19FEW12117-111603-18,12,11/02/19,WD1
19FEW12117-111603-6,12,11/02/19,WD1
19FEW12117-111603-8,4,11/02/19,WD1
19FEW12143-211282-10,14,11/02/19,WD1
19FEW12143-211282-12,10,11/02/19,WD1
19FEW12143-211282-14,10,11/02/19,WD1
19FEW12143-211282-16,9,11/02/19,WD1
19FEW12143-211282-18,6,11/02/19,WD1
19FEW12143-211282-6,6,11/02/19,WD1
19FEW12143-211282-8,10,11/02/19,WD1
19FEW12143-211283-10,15,11/02/19,WD1
19FEW12143-211283-12,10,11/02/19,WD1
19FEW12143-211283-14,9,11/02/19,WD1
19FEW12143-211283-16,8,11/02/19,WD1
19FEW12143-211283-18,6,11/02/19,WD1
19FEW12143-211283-6,6,11/02/19,WD1
19FEW12143-211283-8,10,11/02/19,WD1
19FEW12143-211284-10,14,11/02/19,WD1
19FEW12143-211284-12,10,11/02/19,WD1
19FEW12143-211284-14,9,11/02/19,WD1
19FEW12143-211284-16,8,11/02/19,WD1
19FEW12143-211284-18,6,11/02/19,WD1
19FEW12143-211284-6,6,11/02/19,WD1
19FEW12143-211284-8,9,11/02/19,WD1
19FEW12143-211540-10,13,11/02/19,WD1
19FEW12143-211540-12,9,11/02/19,WD1
19FEW12143-211540-14,9,11/02/19,WD1
19FEW12143-211540-16,6,11/02/19,WD1
19FEW12143-211540-18,6,11/02/19,WD1
19FEW12143-211540-6,6,11/02/19,WD1
19FEW12143-211540-8,9,11/02/19,WD1
19FEW12155-111069-10,21,11/02/19,WD1
19FEW12155-111069-12,9,11/02/19,WD1
19FEW12155-111069-14,15,11/02/19,WD1
19FEW12155-111069-16,14,11/02/19,WD1
19FEW12155-111069-18,12,11/02/19,WD1
19FEW12155-111069-6,12,11/02/19,WD1
19FEW12155-111069-8,22,11/02/19,WD1
19FEW12156-111502-10,11,11/02/19,WD1
19FEW12156-111502-12,18,11/02/19,WD1
19FEW12156-111502-14,15,11/02/19,WD1
19FEW12156-111502-16,1,11/02/19,WD1
19FEW12156-111502-18,12,11/02/19,WD1
19FEW12156-111502-6,12,11/02/19,WD1
19FEW12156-111502-8,22,11/02/19,WD1
19FEW12157-111252-10,26,11/02/19,WD1
19FEW12157-111252-12,21,11/02/19,WD1
19FEW12157-111252-14,15,11/02/19,WD1
19FEW12157-111252-16,14,11/02/19,WD1
19FEW12157-111252-18,12,11/02/19,WD1
19FEW12157-111252-6,12,11/02/19,WD1
